"subject_id","stimulus","color_scale","color_scale_c1","color_scale_c2","cluster","spatial_config","spatial_config_c","background","background_c","granularity","granularity_c","key_press","left_darkness","response_darker"
66797,"blshift_grid_winter_white_R_1","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
66801,"blshift_grid_plasma_black_L_3","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,1,1
66818,"blshift_grid_plasma_black_R_1","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,-1,1
66835,"blshift_grid_winter_white_R_4","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
66837,"blshift_grid_hot_white_L_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
66863,"blshift_grid_brewerBlue_black_L_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
66864,"blshift_grid_mako_white_L_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
66915,"blshift_grid_winter_white_R_3","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
66964,"blshift_grid_brewerBlue_black_R_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
66984,"blshift_grid_plasma_black_L_3","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,1,1
67031,"blshift_grid_magma_white_L_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
67044,"blshift_grid_brewerBlue_white_R_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
67082,"blshift_grid_mako_white_L_3","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
67142,"blshift_grid_hot_black_L_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
67215,"blshift_grid_hot_white_R_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
67270,"blshift_grid_plasma_white_R_4","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,-1,1
67278,"blshift_grid_gray_black_R_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,-1,0
67345,"blshift_grid_plasma_white_L_4","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,-1,1,1
67357,"blshift_grid_mako_black_R_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
67364,"blshift_grid_autumn_black_R_5","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
67390,"blshift_grid_mako_white_L_3","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
67396,"blshift_grid_winter_white_R_4","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
67460,"blshift_grid_magma_white_R_2","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,-1,0
67477,"blshift_grid_viridis_black_R_5","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,-1,1
67480,"blshift_grid_magma_white_L_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
67534,"blshift_grid_winter_black_L_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
67573,"blshift_grid_hot_black_R_4","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
67616,"blshift_grid_gray_black_L_1","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
67620,"blshift_grid_brewerRed_white_R_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
67626,"blshift_grid_mako_black_L_2","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
67637,"blshift_grid_mako_white_L_3","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
67639,"blshift_grid_mako_black_L_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
67653,"blshift_grid_plasma_white_R_5","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,-1,1
67684,"blshift_grid_magma_white_R_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
67724,"blshift_grid_brewerBlue_white_R_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
67725,"blshift_grid_plasma_white_L_5","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,1,0
67770,"blshift_grid_brewerRed_black_L_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
68131,"blshift_grid_mako_black_L_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
68153,"blshift_grid_autumn_black_R_3","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
68188,"blshift_grid_hot_white_L_4","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
68191,"blshift_grid_brewerRed_black_R_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
68199,"blshift_grid_brewerBlue_black_L_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
68210,"blshift_grid_hot_black_L_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
68254,"blshift_grid_mako_white_L_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
68256,"blshift_grid_autumn_white_L_5","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
68303,"blshift_grid_brewerRed_black_R_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
68325,"blshift_grid_gray_black_R_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
68382,"blshift_grid_hot_black_L_4","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
68457,"blshift_grid_brewerRed_white_L_1","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
68516,"blshift_grid_autumn_black_L_3","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
68527,"blshift_grid_viridis_white_L_2","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,-1,1,1
68534,"blshift_grid_brewerRed_white_L_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
68682,"blshift_grid_mako_white_L_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,1,0
68694,"blshift_grid_plasma_white_L_1","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,1,0
68869,"blshift_grid_hot_white_L_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
68985,"blshift_grid_hot_black_L_3","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
69007,"blshift_grid_brewerRed_white_L_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
69056,"blshift_grid_viridis_black_L_1","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,1,1
69081,"blshift_grid_plasma_white_L_3","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,-1,1,1
69122,"blshift_grid_gray_white_R_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
69191,"blshift_grid_plasma_white_R_5","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,-1,1
69238,"blshift_grid_autumn_white_R_1","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,-1,0
69333,"blshift_grid_brewerRed_black_R_4","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
69371,"blshift_grid_magma_black_L_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
69416,"blshift_grid_brewerRed_black_L_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
69424,"blshift_grid_brewerBlue_white_L_3","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
69429,"blshift_grid_plasma_black_R_2","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,-1,1
69549,"blshift_grid_magma_white_L_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,1,0
69643,"blshift_grid_hot_white_R_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
69852,"blshift_grid_winter_black_L_3","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
69893,"blshift_grid_winter_white_R_4","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
69926,"blshift_grid_mako_white_R_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
60109,"blshift_grid_viridis_black_L_3","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,1,1
60196,"blshift_grid_magma_black_L_2","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
60238,"blshift_grid_autumn_black_L_2","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
60241,"blshift_grid_autumn_white_R_4","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
60306,"blshift_grid_magma_black_R_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,-1,0
60308,"blshift_grid_winter_black_L_3","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
60328,"blshift_grid_mako_white_R_2","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,-1,0
60343,"blshift_grid_plasma_black_R_3","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,-1,0
60355,"blshift_grid_brewerBlue_white_L_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
60415,"blshift_grid_brewerBlue_black_R_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
60482,"blshift_grid_mako_black_R_3","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
60512,"blshift_grid_plasma_black_R_3","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,-1,1
60525,"blshift_grid_brewerBlue_white_L_1","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
60562,"blshift_grid_brewerRed_white_L_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
60651,"blshift_grid_autumn_black_R_2","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
60748,"blshift_grid_mako_white_R_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,-1,0
60764,"blshift_grid_magma_black_L_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
60792,"blshift_grid_autumn_white_R_1","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
60802,"blshift_grid_brewerRed_black_L_4","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,1,0
60818,"blshift_grid_gray_black_L_2","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
60843,"blshift_grid_brewerBlue_black_R_4","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
60938,"blshift_grid_brewerRed_black_R_4","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
60970,"blshift_grid_winter_black_L_3","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
61006,"blshift_grid_gray_black_L_1","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
61052,"blshift_grid_mako_white_R_1","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
61089,"blshift_grid_magma_white_L_1","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
61097,"blshift_grid_viridis_black_L_5","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,1,1
61105,"blshift_grid_gray_white_L_2","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
61136,"blshift_grid_autumn_white_R_2","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
61164,"blshift_grid_viridis_white_R_5","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,-1,1
61366,"blshift_grid_brewerBlue_black_R_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
61413,"blshift_grid_brewerRed_white_R_4","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
61450,"blshift_grid_mako_black_L_2","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
61451,"blshift_grid_autumn_black_L_4","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
61504,"blshift_grid_magma_black_L_1","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
61519,"blshift_grid_autumn_black_L_2","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,1,0
61668,"blshift_grid_plasma_black_R_1","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,-1,1
61708,"blshift_grid_winter_white_R_4","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
61711,"blshift_grid_brewerBlue_white_L_4","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
61757,"blshift_grid_brewerRed_black_L_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
61813,"blshift_grid_magma_black_R_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
61836,"blshift_grid_magma_white_R_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
61841,"blshift_grid_autumn_white_L_1","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
61850,"blshift_grid_winter_black_L_3","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
61875,"blshift_grid_winter_black_L_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
61931,"blshift_grid_viridis_black_R_2","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,-1,0
61973,"blshift_grid_viridis_white_L_4","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,-1,1,1
62017,"blshift_grid_viridis_white_R_3","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,-1,1
62019,"blshift_grid_magma_white_R_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
62035,"blshift_grid_mako_white_L_5","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,1,0
62055,"blshift_grid_brewerBlue_black_L_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
62062,"blshift_grid_magma_black_L_4","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
62079,"blshift_grid_hot_black_R_3","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
62155,"blshift_grid_magma_black_R_5","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,-1,0
62164,"blshift_grid_gray_white_L_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
62202,"blshift_grid_hot_white_R_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
62300,"blshift_grid_gray_white_R_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
62305,"blshift_grid_brewerBlue_white_R_2","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
62355,"blshift_grid_viridis_white_R_2","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,-1,1
62395,"blshift_grid_hot_white_L_2","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
62396,"blshift_grid_hot_white_L_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
62408,"blshift_grid_viridis_black_R_2","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,-1,0
62436,"blshift_grid_gray_white_L_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
62494,"blshift_grid_plasma_black_R_4","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,-1,1
62531,"blshift_grid_gray_white_R_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
62538,"blshift_grid_autumn_white_R_4","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
62574,"blshift_grid_magma_white_R_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
62606,"blshift_grid_gray_black_R_1","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
62610,"blshift_grid_plasma_black_L_4","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,1,0
62618,"blshift_grid_gray_black_L_1","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
62636,"blshift_grid_hot_black_R_2","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,-1,0
62669,"blshift_grid_brewerRed_black_R_1","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
62681,"blshift_grid_brewerBlue_white_L_1","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
62722,"blshift_grid_winter_white_L_5","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
62750,"blshift_grid_mako_black_R_4","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
62755,"blshift_grid_viridis_white_L_2","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,-1,1,1
62842,"blshift_grid_viridis_black_L_2","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,1,1
62887,"blshift_grid_gray_black_L_4","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
62930,"blshift_grid_autumn_white_L_5","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
63000,"blshift_grid_hot_black_R_4","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
63028,"blshift_grid_gray_black_R_3","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,-1,0
63073,"blshift_grid_viridis_white_L_3","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,-1,1,1
63111,"blshift_grid_gray_black_L_4","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,1,0
63161,"blshift_grid_viridis_white_L_1","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,-1,1,1
63166,"blshift_grid_winter_black_R_5","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
63174,"blshift_grid_hot_black_R_2","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
63192,"blshift_grid_autumn_white_R_2","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,-1,1
63200,"blshift_grid_gray_white_L_5","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
63219,"blshift_grid_autumn_black_L_5","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
63263,"blshift_grid_plasma_black_L_3","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,-1,1,1
63266,"blshift_grid_gray_white_R_4","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,-1,0
63296,"blshift_grid_winter_white_R_3","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,-1,0
63327,"blshift_grid_winter_white_R_3","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,-1,0
63392,"blshift_grid_hot_black_R_5","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
63455,"blshift_grid_magma_white_L_3","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,-1,1,1
63464,"blshift_grid_brewerRed_white_L_5","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
63470,"blshift_grid_plasma_white_L_1","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,1,1,0
63584,"blshift_grid_hot_black_L_1","hot",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
63591,"blshift_grid_plasma_black_L_5","plasma",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,1,0
63593,"blshift_grid_gray_black_R_2","gray",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
63636,"blshift_grid_brewerBlue_white_L_5","brewerBlue",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,-1,1,1
63639,"blshift_grid_mako_white_R_5","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,-1,1
63688,"blshift_grid_winter_black_R_3","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
63745,"blshift_grid_autumn_black_R_5","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,1,-1,1
63770,"blshift_grid_mako_black_R_5","mako",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,1,-1,1
63787,"blshift_grid_autumn_white_L_3","autumn",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"white",1,"grid",-1,1,1,0
63810,"blshift_grid_winter_black_L_2","winter",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
63888,"blshift_grid_brewerRed_black_L_3","brewerRed",-0.489730442981136,-1.36776915295093,"mono","black_shift",-1,"black",-1,"grid",-1,-1,1,1
63998,"blshift_grid_magma_black_L_2","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"black",-1,"grid",-1,-1,1,1
64005,"blshift_grid_viridis_black_R_3","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"black",-1,"grid",-1,1,-1,1
64023,"blshift_grid_viridis_white_L_5","viridis",2.04185999210683,-0.226180576073917,"spiral","black_shift",-1,"white",1,"grid",-1,-1,1,1
64044,"blshift_grid_magma_white_L_1","magma",-0.489730442981136,0.915408000803096,"blackwhite","black_shift",-1,"white",1,"grid",-1,1,1,0
